INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch GCC as the compiler.
   Compiling(apcc) ../../../../EQFilter.c in debug mode
INFO: [HLS 200-10] Running 'd:/Xilinx/Vivado_HLS/2017.2/bin/unwrapped/win64.o/apcc.exe'
INFO: [HLS 200-10] For user 'Entvex' on host 'desktop-mbd2ksk' (Windows NT_amd64 version 6.2) on Tue Sep 25 09:22:15 +0200 2018
INFO: [HLS 200-10] In directory 'D:/Xilinx/Assignment_2/EQ_HLS/HLS/solution1/csim/build'
INFO: [APCC 202-3] Tmp directory is apcc_db
INFO: [APCC 202-1] APCC is done.
   Compiling(apcc) ../../../../EQTest.c in debug mode
INFO: [HLS 200-10] Running 'd:/Xilinx/Vivado_HLS/2017.2/bin/unwrapped/win64.o/apcc.exe'
INFO: [HLS 200-10] For user 'Entvex' on host 'desktop-mbd2ksk' (Windows NT_amd64 version 6.2) on Tue Sep 25 09:22:25 +0200 2018
INFO: [HLS 200-10] In directory 'D:/Xilinx/Assignment_2/EQ_HLS/HLS/solution1/csim/build'
INFO: [APCC 202-3] Tmp directory is apcc_db
INFO: [APCC 202-1] APCC is done.
   Compiling(apcc) ../../../../EQ.c in debug mode
INFO: [HLS 200-10] Running 'd:/Xilinx/Vivado_HLS/2017.2/bin/unwrapped/win64.o/apcc.exe'
INFO: [HLS 200-10] For user 'Entvex' on host 'desktop-mbd2ksk' (Windows NT_amd64 version 6.2) on Tue Sep 25 09:22:28 +0200 2018
INFO: [HLS 200-10] In directory 'D:/Xilinx/Assignment_2/EQ_HLS/HLS/solution1/csim/build'
INFO: [APCC 202-3] Tmp directory is apcc_db
INFO: [APCC 202-1] APCC is done.
   Generating csim.exe
1525 0 -99
1526 0 -98
1527 0 -98
1528 0 -100
1529 0 -101
1530 0 -104
1531 0 -109
1532 0 -111
1533 0 -115
1534 0 -120
1535 0 -123
1536 0 -126
1537 0 -130
1538 0 -131
1539 0 -132
1540 0 -133
1541 0 -130
1542 0 -129
1543 0 -128
1544 0 -122
1545 0 -119
1546 0 -116
1547 0 -110
1548 0 -107
1549 0 -105
1550 0 -100
1551 0 -99
1552 0 -99
1553 0 -97
1554 0 -100
1555 0 -102
1556 0 -103
1557 0 -109
1558 0 -112
1559 0 -114
1560 0 -120
1561 0 -124
1562 0 -125
1563 0 -130
1564 0 -132
1565 0 -131
1566 0 -133
1567 0 -131
1568 0 -128
1569 0 -128
1570 0 -123
1571 0 -118
1572 0 -116
1573 0 -111
1574 0 -106
1575 0 -105
1576 0 -101
1577 0 -98
1578 0 -99
1579 0 -98
1580 0 -99
1581 0 -102
1582 0 -104
1583 0 -108
1584 0 -112
1585 0 -115
1586 0 -119
1587 0 -124
1588 0 -126
1589 0 -129
1590 0 -132
1591 0 -132
1592 0 -132
1593 0 -131
1594 0 -129
1595 0 -127
1596 0 -123
1597 0 -119
1598 0 -115
1599 0 -111
1600 0 -107
1601 0 -104
1602 0 -101
1603 0 -99
1604 0 -98
1605 0 -98
1606 0 -100
1607 0 -101
1608 0 -104
1609 0 -109
1610 0 -111
1611 0 -115
1612 0 -120
1613 0 -123
1614 0 -126
1615 0 -130
1616 0 -131
1617 0 -132
1618 0 -133
1619 0 -130
1620 0 -129
1621 0 -128
1622 0 -122
1623 0 -119
1624 0 -116
1625 0 -110
1626 0 -107
1627 0 -105
1628 0 -100
1629 0 -99
1630 0 -99
1631 0 -97
1632 0 -100
1633 0 -102
1634 0 -103
1635 0 -109
1636 0 -112
1637 0 -114
1638 0 -120
1639 0 -124
1640 0 -125
1641 0 -130
1642 0 -132
1643 0 -131
1644 0 -133
1645 0 -131
1646 0 -128
1647 0 -128
1648 0 -123
1649 0 -118
1650 0 -116
1651 0 -111
1652 0 -106
1653 0 -105
1654 0 -101
1655 0 -98
1656 0 -99
1657 0 -98
1658 0 -99
1659 0 -102
1660 0 -104
1661 0 -108
1662 0 -112
1663 0 -115
1664 0 -119
1665 0 -124
1666 0 -126
1667 0 -129
1668 0 -132
1669 0 -132
1670 0 -132
1671 0 -131
1672 0 -129
1673 0 -127
1674 0 -123
1675 0 -119
1676 0 -115
1677 0 -111
1678 0 -107
1679 0 -104
1680 0 -101
1681 0 -99
1682 0 -98
1683 0 -98
1684 0 -100
1685 0 -101
1686 0 -104
1687 0 -109
1688 0 -111
1689 0 -115
1690 0 -120
1691 0 -123
1692 0 -126
1693 0 -130
1694 0 -131
1695 0 -132
1696 0 -133
1697 0 -130
1698 0 -129
1699 0 -128
1700 0 -122
1701 0 -119
1702 0 -116
1703 0 -110
1704 0 -107
1705 0 -105
1706 0 -100
1707 0 -99
1708 0 -99
1709 0 -97
1710 0 -100
1711 0 -102
1712 0 -103
1713 0 -109
1714 0 -112
1715 0 -114
1716 0 -120
1717 0 -124
1718 0 -125
1719 0 -130
1720 0 -132
1721 0 -131
1722 0 -133
1723 0 -131
1724 0 -128
1725 0 -128
1726 0 -123
1727 0 -118
1728 0 -116
1729 0 -111
1730 0 -106
1731 0 -105
1732 0 -101
1733 0 -98
1734 0 -99
1735 0 -98
1736 0 -99
1737 0 -102
1738 0 -104
1739 0 -108
1740 0 -112
1741 0 -115
1742 0 -119
1743 0 -124
1744 0 -126
1745 0 -129
1746 0 -132
1747 0 -132
1748 0 -132
1749 0 -131
1750 0 -129
1751 0 -127
1752 0 -123
1753 0 -119
1754 0 -115
1755 0 -111
1756 0 -107
1757 0 -104
1758 0 -101
1759 0 -99
1760 0 -98
1761 0 -98
1762 0 -100
1763 0 -101
1764 0 -104
1765 0 -109
1766 0 -111
1767 0 -115
1768 0 -120
1769 0 -123
1770 0 -126
1771 0 -130
1772 0 -131
1773 0 -132
1774 0 -133
1775 0 -130
1776 0 -129
1777 0 -128
1778 0 -122
1779 0 -119
1780 0 -116
1781 0 -110
1782 0 -107
1783 0 -105
1784 0 -100
1785 0 -99
1786 0 -99
1787 0 -97
1788 0 -100
1789 0 -102
1790 0 -103
1791 0 -109
1792 0 -112
1793 0 -114
1794 0 -120
1795 0 -124
1796 0 -125
1797 0 -130
1798 0 -132
1799 0 -131
1800 0 -133
1801 0 -131
1802 0 -128
1803 0 -128
1804 0 -123
1805 0 -118
1806 0 -116
1807 0 -111
1808 0 -106
1809 0 -105
1810 0 -101
1811 0 -98
1812 0 -99
1813 0 -98
1814 0 -99
1815 0 -102
1816 0 -104
1817 0 -108
1818 0 -112
1819 0 -115
1820 0 -119
1821 0 -124
1822 0 -126
1823 0 -129
1824 0 -132
1825 0 -132
1826 0 -132
1827 0 -131
1828 0 -129
1829 0 -127
1830 0 -123
1831 0 -119
1832 0 -115
1833 0 -111
1834 0 -107
1835 0 -104
1836 0 -101
1837 0 -99
1838 0 -98
1839 0 -98
1840 0 -100
1841 0 -101
1842 0 -104
1843 0 -109
1844 0 -111
1845 0 -115
1846 0 -120
1847 0 -123
1848 0 -126
1849 0 -130
1850 0 -131
1851 0 -132
1852 0 -133
1853 0 -130
1854 0 -129
1855 0 -128
1856 0 -122
1857 0 -119
1858 0 -116
1859 0 -110
1860 0 -107
1861 0 -105
1862 0 -100
1863 0 -99
1864 0 -99
1865 0 -97
1866 0 -100
1867 0 -102
1868 0 -103
1869 0 -109
1870 0 -112
1871 0 -114
1872 0 -120
1873 0 -124
1874 0 -125
1875 0 -130
1876 0 -132
1877 0 -131
1878 0 -133
1879 0 -131
1880 0 -128
1881 0 -128
1882 0 -123
1883 0 -118
1884 0 -116
1885 0 -111
1886 0 -106
1887 0 -105
1888 0 -101
1889 0 -98
1890 0 -99
1891 0 -98
1892 0 -99
1893 0 -102
1894 0 -104
1895 0 -108
1896 0 -112
1897 0 -115
1898 0 -119
1899 0 -124
1900 0 -126
1901 0 -129
1902 0 -132
1903 0 -132
1904 0 -132
1905 0 -131
1906 0 -129
1907 0 -127
1908 0 -123
1909 0 -119
1910 0 -115
1911 0 -111
1912 0 -107
1913 0 -104
1914 0 -101
1915 0 -99
1916 0 -98
1917 0 -98
1918 0 -100
1919 0 -101
1920 0 -104
1921 0 -109
1922 0 -111
1923 0 -115
1924 0 -120
1925 0 -123
1926 0 -126
1927 0 -130
1928 0 -131
1929 0 -132
1930 0 -133
1931 0 -130
1932 0 -129
1933 0 -128
1934 0 -122
1935 0 -119
1936 0 -116
1937 0 -110
1938 0 -107
1939 0 -105
1940 0 -100
1941 0 -99
1942 0 -99
1943 0 -97
1944 0 -100
1945 0 -102
1946 0 -103
1947 0 -109
1948 0 -112
1949 0 -114
1950 0 -120
1951 0 -124
1952 0 -125
1953 0 -130
1954 0 -132
1955 0 -131
1956 0 -133
1957 0 -131
1958 0 -128
1959 0 -128
1960 0 -123
1961 0 -118
1962 0 -116
1963 0 -111
1964 0 -106
1965 0 -105
1966 0 -101
1967 0 -98
1968 0 -99
1969 0 -98
1970 0 -99
1971 0 -102
1972 0 -104
1973 0 -108
1974 0 -112
1975 0 -115
1976 0 -119
1977 0 -124
1978 0 -126
1979 0 -129
1980 0 -132
1981 0 -132
1982 0 -132
1983 0 -131
1984 0 -129
1985 0 -127
1986 0 -123
1987 0 -119
1988 0 -115
1989 0 -111
1990 0 -107
1991 0 -104
1992 0 -101
1993 0 -99
1994 0 -98
1995 0 -98
1996 0 -100
1997 0 -101
1998 0 -104
1999 0 -109
2000 0 -111
2001 0 -115
2002 0 -120
2003 0 -123
2004 0 -126
2005 0 -130
2006 0 -131
2007 0 -132
2008 0 -133
2009 0 -130
2010 0 -129
2011 0 -128
2012 0 -122
2013 0 -119
2014 0 -116
2015 0 -110
2016 0 -107
2017 0 -105
2018 0 -100
2019 0 -99
2020 0 -99
2021 0 -97
2022 0 -100
2023 0 -102
2024 0 -103
2025 0 -109
2026 0 -112
2027 0 -114
2028 0 -120
2029 0 -124
2030 0 -125
2031 0 -130
2032 0 -132
2033 0 -131
2034 0 -133
2035 0 -131
2036 0 -128
2037 0 -128
2038 0 -123
2039 0 -118
2040 0 -116
2041 0 -111
2042 0 -106
2043 0 -105
2044 0 -101
2045 0 -98
2046 0 -99
2047 0 -98
2048 0 -99
2049 0 -102
2050 0 -104
2051 0 -108
2052 0 -112
2053 0 -115
2054 0 -119
2055 0 -124
2056 0 -126
2057 0 -129
2058 0 -132
2059 0 -132
2060 0 -132
2061 0 -131
2062 0 -129
2063 0 -127
2064 0 -123
2065 0 -119
2066 0 -115
2067 0 -111
2068 0 -107
2069 0 -104
2070 0 -101
2071 0 -99
2072 0 -98
2073 0 -98
2074 0 -100
2075 0 -101
2076 0 -104
2077 0 -109
2078 0 -111
2079 0 -115
2080 0 -120
2081 0 -123
2082 0 -126
2083 0 -130
2084 0 -131
2085 0 -132
2086 0 -133
2087 0 -130
2088 0 -129
2089 0 -128
2090 0 -122
2091 0 -119
2092 0 -116
2093 0 -110
2094 0 -107
2095 0 -105
2096 0 -100
2097 0 -99
2098 0 -99
2099 0 -97
2100 0 -100
2101 0 -102
2102 0 -103
2103 0 -109
2104 0 -112
2105 0 -114
2106 0 -120
2107 0 -124
2108 0 -125
2109 0 -130
2110 0 -132
2111 0 -131
2112 0 -133
2113 0 -131
2114 0 -128
2115 0 -128
2116 0 -123
2117 0 -118
2118 0 -116
2119 0 -111
2120 0 -106
2121 0 -105
2122 0 -101
2123 0 -98
2124 0 -99
2125 0 -98
2126 0 -99
2127 0 -102
2128 0 -104
2129 0 -108
2130 0 -112
2131 0 -115
2132 0 -119
2133 0 -124
2134 0 -126
2135 0 -129
2136 0 -132
2137 0 -132
2138 0 -132
2139 0 -131
2140 0 -129
2141 0 -127
2142 0 -123
2143 0 -119
2144 0 -115
2145 0 -111
2146 0 -107
2147 0 -104
2148 0 -101
2149 0 -99
2150 0 -98
2151 0 -98
2152 0 -100
2153 0 -101
2154 0 -104
2155 0 -109
2156 0 -111
2157 0 -115
2158 0 -120
2159 0 -123
2160 0 -126
2161 0 -130
2162 0 -131
2163 0 -132
2164 0 -133
2165 0 -130
2166 0 -129
2167 0 -128
2168 0 -122
2169 0 -119
2170 0 -116
2171 0 -110
2172 0 -107
2173 0 -105
2174 0 -100
2175 0 -99
2176 0 -99
2177 0 -97
2178 0 -100
2179 0 -102
2180 0 -103
2181 0 -109
2182 0 -112
2183 0 -114
2184 0 -120
2185 0 -124
2186 0 -125
2187 0 -130
2188 0 -132
2189 0 -131
2190 0 -133
2191 0 -131
2192 0 -128
2193 0 -128
2194 0 -123
2195 0 -118
2196 0 -116
2197 0 -111
2198 0 -106
2199 0 -105
2200 0 -101
2201 0 -98
2202 0 -99
2203 0 -98
2204 0 -99
2205 0 -102
2206 0 -104
2207 0 -108
2208 0 -112
2209 0 -115
2210 0 -119
2211 0 -124
2212 0 -126
2213 0 -129
2214 0 -132
2215 0 -132
2216 0 -132
2217 0 -131
2218 0 -129
2219 0 -127
2220 0 -123
2221 0 -119
2222 0 -115
2223 0 -111
2224 0 -107
2225 0 -104
2226 0 -101
2227 0 -99
2228 0 -98
2229 0 -98
2230 0 -100
2231 0 -101
2232 0 -104
2233 0 -109
2234 0 -111
2235 0 -115
2236 0 -120
2237 0 -123
2238 0 -126
2239 0 -130
2240 0 -131
2241 0 -132
2242 0 -133
2243 0 -130
2244 0 -129
2245 0 -128
2246 0 -122
2247 0 -119
2248 0 -116
2249 0 -110
2250 0 -107
2251 0 -105
2252 0 -100
2253 0 -99
2254 0 -99
2255 0 -97
2256 0 -100
2257 0 -102
2258 0 -103
2259 0 -109
2260 0 -112
2261 0 -114
2262 0 -120
2263 0 -124
2264 0 -125
2265 0 -130
2266 0 -132
2267 0 -131
2268 0 -133
2269 0 -131
2270 0 -128
2271 0 -128
2272 0 -123
2273 0 -118
2274 0 -116
2275 0 -111
2276 0 -106
2277 0 -105
2278 0 -101
2279 0 -98
2280 0 -99
2281 0 -98
2282 0 -99
2283 0 -102
2284 0 -104
2285 0 -108
2286 0 -112
2287 0 -115
2288 0 -119
2289 0 -124
2290 0 -126
2291 0 -129
2292 0 -132
2293 0 -132
2294 0 -132
2295 0 -131
2296 0 -129
2297 0 -127
2298 0 -123
2299 0 -119
2300 0 -115
2301 0 -111
2302 0 -107
2303 0 -104
2304 0 -101
2305 0 -99
2306 0 -98
2307 0 -98
2308 0 -100
2309 0 -101
2310 0 -104
2311 0 -109
2312 0 -111
2313 0 -115
2314 0 -120
2315 0 -123
2316 0 -126
2317 0 -130
2318 0 -131
2319 0 -132
2320 0 -133
2321 0 -130
2322 0 -129
2323 0 -128
2324 0 -122
2325 0 -119
2326 0 -116
2327 0 -110
2328 0 -107
2329 0 -105
2330 0 -100
2331 0 -99
2332 0 -99
2333 0 -97
2334 0 -100
2335 0 -102
2336 0 -103
2337 0 -109
2338 0 -112
2339 0 -114
2340 0 -120
2341 0 -124
2342 0 -125
2343 0 -130
2344 0 -132
2345 0 -131
2346 0 -133
2347 0 -131
2348 0 -128
2349 0 -128
2350 0 -123
2351 0 -118
2352 0 -116
2353 0 -111
2354 0 -106
2355 0 -105
2356 0 -101
2357 0 -98
2358 0 -99
2359 0 -98
2360 0 -99
2361 0 -102
2362 0 -104
2363 0 -108
2364 0 -112
2365 0 -115
2366 0 -119
2367 0 -124
2368 0 -126
2369 0 -129
2370 0 -132
2371 0 -132
2372 0 -132
2373 0 -131
2374 0 -129
2375 0 -127
2376 0 -123
2377 0 -119
2378 0 -115
2379 0 -111
2380 0 -107
2381 0 -104
2382 0 -101
2383 0 -99
2384 0 -98
2385 0 -98
2386 0 -100
2387 0 -101
2388 0 -104
2389 0 -109
2390 0 -111
2391 0 -115
2392 0 -120
2393 0 -123
2394 0 -126
2395 0 -130
2396 0 -131
2397 0 -132
2398 0 -133
2399 0 -130
2400 0 -129
2401 0 -128
2402 0 -122
2403 0 -119
2404 0 -116
2405 0 -110
2406 0 -107
2407 0 -105
2408 0 -100
2409 0 -99
2410 0 -99
2411 0 -97
2412 0 -100
2413 0 -102
2414 0 -103
2415 0 -109
2416 0 -112
2417 0 -114
2418 0 -120
2419 0 -124
2420 0 -125
2421 0 -130
2422 0 -132
2423 0 -131
2424 0 -133
2425 0 -131
2426 0 -128
2427 0 -128
2428 0 -123
2429 0 -118
2430 0 -116
2431 0 -111
2432 0 -106
2433 0 -105
2434 0 -101
2435 0 -98
2436 0 -99
2437 0 -98
2438 0 -99
2439 0 -102
2440 0 -104
2441 0 -108
2442 0 -112
2443 0 -115
2444 0 -119
2445 0 -124
2446 0 -126
2447 0 -129
2448 0 -132
2449 0 -132
2450 0 -132
2451 0 -131
2452 0 -129
2453 0 -127
2454 0 -123
2455 0 -119
2456 0 -115
2457 0 -111
2458 0 -107
2459 0 -104
2460 0 -101
2461 0 -99
2462 0 -98
2463 0 -98
2464 0 -100
2465 0 -101
2466 0 -104
2467 0 -109
2468 0 -111
2469 0 -115
2470 0 -120
2471 0 -123
2472 0 -126
2473 0 -130
2474 0 -131
2475 0 -132
2476 0 -133
2477 0 -130
2478 0 -129
2479 0 -128
2480 0 -122
2481 0 -119
2482 0 -116
2483 0 -110
2484 0 -107
2485 0 -105
2486 0 -100
2487 0 -99
2488 0 -99
2489 0 -97
2490 0 -100
2491 0 -102
2492 0 -103
2493 0 -109
2494 0 -112
2495 0 -114
2496 0 -120
2497 0 -124
2498 0 -125
2499 0 -130
2500 0 -132
2501 0 -131
2502 0 -133
2503 0 -131
2504 0 -128
2505 0 -128
2506 0 -123
2507 0 -118
2508 0 -116
2509 0 -111
2510 0 -106
2511 0 -105
2512 0 -101
2513 0 -98
2514 0 -99
2515 0 -98
2516 0 -99
2517 0 -102
2518 0 -104
2519 0 -108
2520 0 -112
2521 0 -115
2522 0 -119
2523 0 -124
2524 0 -126
2525 0 -129
2526 0 -132
2527 0 -132
2528 0 -132
2529 0 -131
2530 0 -129
2531 0 -127
2532 0 -123
2533 0 -119
2534 0 -115
2535 0 -111
2536 0 -107
2537 0 -104
2538 0 -101
2539 0 -99
2540 0 -98
2541 0 -98
2542 0 -100
2543 0 -101
2544 0 -104
2545 0 -109
2546 0 -111
2547 0 -115
2548 0 -120
2549 0 -123
2550 0 -126
2551 0 -130
2552 0 -131
2553 0 -132
2554 0 -133
2555 0 -130
2556 0 -129
2557 0 -128
2558 0 -122
2559 0 -119
2560 0 -116
2561 0 -110
2562 0 -107
2563 0 -105
2564 0 -100
2565 0 -99
2566 0 -99
2567 0 -97
2568 0 -100
2569 0 -102
2570 0 -103
2571 0 -109
2572 0 -112
2573 0 -114
2574 0 -120
2575 0 -124
2576 0 -125
2577 0 -130
2578 0 -132
2579 0 -131
2580 0 -133
2581 0 -131
2582 0 -128
2583 0 -128
2584 0 -123
2585 0 -118
2586 0 -116
2587 0 -111
2588 0 -106
2589 0 -105
2590 0 -101
2591 0 -98
2592 0 -99
2593 0 -98
2594 0 -99
2595 0 -102
2596 0 -104
2597 0 -108
2598 0 -112
2599 0 -115
2600 0 -119
2601 0 -124
2602 0 -126
2603 0 -129
2604 0 -132
2605 0 -132
2606 0 -132
2607 0 -131
2608 0 -129
2609 0 -127
2610 0 -123
2611 0 -119
2612 0 -115
2613 0 -111
2614 0 -107
2615 0 -104
2616 0 -101
2617 0 -99
2618 0 -98
2619 0 -98
2620 0 -100
2621 0 -101
2622 0 -104
2623 0 -109
2624 0 -111
2625 0 -115
2626 0 -120
2627 0 -123
2628 0 -126
2629 0 -130
2630 0 -131
2631 0 -132
2632 0 -133
2633 0 -130
2634 0 -129
2635 0 -128
2636 0 -122
2637 0 -119
2638 0 -116
2639 0 -110
2640 0 -107
2641 0 -105
2642 0 -100
2643 0 -99
2644 0 -99
2645 0 -97
2646 0 -100
2647 0 -102
2648 0 -103
2649 0 -109
2650 0 -112
2651 0 -114
2652 0 -120
2653 0 -124
2654 0 -125
2655 0 -130
2656 0 -132
2657 0 -131
2658 0 -133
2659 0 -131
2660 0 -128
2661 0 -128
2662 0 -123
2663 0 -118
2664 0 -116
2665 0 -111
2666 0 -106
2667 0 -105
2668 0 -101
2669 0 -98
2670 0 -99
2671 0 -98
2672 0 -99
2673 0 -102
2674 0 -104
2675 0 -108
2676 0 -112
2677 0 -115
2678 0 -119
2679 0 -124
2680 0 -126
2681 0 -129
2682 0 -132
2683 0 -132
2684 0 -132
2685 0 -131
2686 0 -129
2687 0 -127
2688 0 -123
2689 0 -119
2690 0 -115
2691 0 -111
2692 0 -107
2693 0 -104
2694 0 -101
2695 0 -99
2696 0 -98
2697 0 -98
2698 0 -100
2699 0 -101
2700 0 -104
2701 0 -109
2702 0 -111
2703 0 -115
2704 0 -120
2705 0 -123
2706 0 -126
2707 0 -130
2708 0 -131
2709 0 -132
2710 0 -133
2711 0 -130
2712 0 -129
2713 0 -128
2714 0 -122
2715 0 -119
2716 0 -116
2717 0 -110
2718 0 -107
2719 0 -105
2720 0 -100
2721 0 -99
2722 0 -99
2723 0 -97
2724 0 -100
2725 0 -102
2726 0 -103
2727 0 -109
2728 0 -112
2729 0 -114
2730 0 -120
2731 0 -124
2732 0 -125
2733 0 -130
2734 0 -132
2735 0 -131
2736 0 -133
2737 0 -131
2738 0 -128
2739 0 -128
2740 0 -123
2741 0 -118
2742 0 -116
2743 0 -111
2744 0 -106
2745 0 -105
2746 0 -101
2747 0 -98
2748 0 -99
2749 0 -98
2750 0 -99
2751 0 -102
2752 0 -104
2753 0 -108
2754 0 -112
2755 0 -115
2756 0 -119
2757 0 -124
2758 0 -126
2759 0 -129
2760 0 -132
2761 0 -132
2762 0 -132
2763 0 -131
2764 0 -129
2765 0 -127
2766 0 -123
2767 0 -119
2768 0 -115
2769 0 -111
2770 0 -107
2771 0 -104
2772 0 -101
2773 0 -99
2774 0 -98
2775 0 -98
2776 0 -100
2777 0 -101
2778 0 -104
2779 0 -109
2780 0 -111
2781 0 -115
2782 0 -120
2783 0 -123
2784 0 -126
2785 0 -130
2786 0 -131
2787 0 -132
2788 0 -133
2789 0 -130
2790 0 -129
2791 0 -128
2792 0 -122
2793 0 -119
2794 0 -116
2795 0 -110
2796 0 -107
2797 0 -105
2798 0 -100
2799 0 -99
2800 0 -99
2801 0 -97
2802 0 -100
2803 0 -102
2804 0 -103
2805 0 -109
2806 0 -112
2807 0 -114
2808 0 -120
2809 0 -124
2810 0 -125
2811 0 -130
2812 0 -132
2813 0 -131
2814 0 -133
2815 0 -131
2816 0 -128
2817 0 -128
2818 0 -123
2819 0 -118
2820 0 -116
2821 0 -111
2822 0 -106
2823 0 -105
2824 0 -101
2825 0 -98
2826 0 -99
2827 0 -98
2828 0 -99
2829 0 -102
2830 0 -104
2831 0 -108
2832 0 -112
2833 0 -115
2834 0 -119
2835 0 -124
2836 0 -126
2837 0 -129
2838 0 -132
2839 0 -132
2840 0 -132
2841 0 -131
2842 0 -129
2843 0 -127
2844 0 -123
2845 0 -119
2846 0 -115
2847 0 -111
2848 0 -107
2849 0 -104
2850 0 -101
2851 0 -99
2852 0 -98
2853 0 -98
2854 0 -100
2855 0 -101
2856 0 -104
2857 0 -109
2858 0 -111
2859 0 -115
2860 0 -120
2861 0 -123
2862 0 -126
2863 0 -130
2864 0 -131
2865 0 -132
2866 0 -133
2867 0 -130
2868 0 -129
2869 0 -128
2870 0 -122
2871 0 -119
2872 0 -116
2873 0 -110
2874 0 -107
2875 0 -105
2876 0 -100
2877 0 -99
2878 0 -99
2879 0 -97
2880 0 -100
2881 0 -102
2882 0 -103
2883 0 -109
2884 0 -112
2885 0 -114
2886 0 -120
2887 0 -124
2888 0 -125
2889 0 -130
2890 0 -132
2891 0 -131
2892 0 -133
2893 0 -131
2894 0 -128
2895 0 -128
2896 0 -123
2897 0 -118
2898 0 -116
2899 0 -111
2900 0 -106
2901 0 -105
2902 0 -101
2903 0 -98
2904 0 -99
2905 0 -98
2906 0 -99
2907 0 -102
2908 0 -104
2909 0 -108
2910 0 -112
2911 0 -115
2912 0 -119
2913 0 -124
2914 0 -126
2915 0 -129
2916 0 -132
2917 0 -132
2918 0 -132
2919 0 -131
2920 0 -129
2921 0 -127
2922 0 -123
2923 0 -119
2924 0 -115
2925 0 -111
2926 0 -107
2927 0 -104
2928 0 -101
2929 0 -99
2930 0 -98
2931 0 -98
2932 0 -100
2933 0 -101
2934 0 -104
2935 0 -109
2936 0 -111
2937 0 -115
2938 0 -120
2939 0 -123
2940 0 -126
2941 0 -130
2942 0 -131
2943 0 -132
2944 0 -133
2945 0 -130
2946 0 -129
2947 0 -128
2948 0 -122
2949 0 -119
2950 0 -116
2951 0 -110
2952 0 -107
2953 0 -105
2954 0 -100
2955 0 -99
2956 0 -99
2957 0 -97
2958 0 -100
2959 0 -102
2960 0 -103
2961 0 -109
2962 0 -112
2963 0 -114
2964 0 -120
2965 0 -124
2966 0 -125
2967 0 -130
2968 0 -132
2969 0 -131
2970 0 -133
2971 0 -131
2972 0 -128
2973 0 -128
2974 0 -123
2975 0 -118
2976 0 -116
2977 0 -111
2978 0 -106
2979 0 -105
2980 0 -101
2981 0 -98
2982 0 -99
2983 0 -98
2984 0 -99
2985 0 -102
2986 0 -104
2987 0 -108
2988 0 -112
2989 0 -115
2990 0 -119
2991 0 -124
2992 0 -126
2993 0 -129
2994 0 -132
2995 0 -132
2996 0 -132
2997 0 -131
2998 0 -129
2999 0 -127
3000 0 -123
3001 0 -119
3002 0 -115
3003 0 -111
3004 0 -107
3005 0 -104
3006 0 -101
3007 0 -99
3008 0 -98
3009 0 -98
3010 0 -100
3011 0 -101
3012 0 -104
3013 0 -109
3014 0 -111
3015 0 -115
3016 0 -120
3017 0 -123
3018 0 -126
3019 0 -130
3020 0 -131
3021 0 -132
3022 0 -133
3023 0 -130
3024 0 -129
3025 0 -128
3026 0 -122
3027 0 -119
3028 0 -116
3029 0 -110
3030 0 -107
3031 0 -105
3032 0 -100
3033 0 -99
3034 0 -99
3035 0 -97
3036 0 -100
3037 0 -102
3038 0 -103
3039 0 -109
3040 0 -112
3041 0 -114
3042 0 -120
3043 0 -124
3044 0 -125
3045 0 -130
3046 0 -132
3047 0 -131
3048 0 -133
3049 0 -131
3050 0 -128
3051 0 -128
3052 0 -123
3053 0 -118
3054 0 -116
3055 0 -111
3056 0 -106
3057 0 -105
3058 0 -101
3059 0 -98
3060 0 -99
3061 0 -98
3062 0 -99
3063 0 -102
3064 0 -104
3065 0 -108
3066 0 -112
3067 0 -115
3068 0 -119
3069 0 -124
3070 0 -126
3071 0 -129
3072 0 -132
3073 0 -132
3074 0 -132
3075 0 -131
3076 0 -129
3077 0 -127
3078 0 -123
3079 0 -119
3080 0 -115
3081 0 -111
3082 0 -107
3083 0 -104
3084 0 -101
3085 0 -99
3086 0 -98
3087 0 -98
3088 0 -100
3089 0 -101
3090 0 -104
3091 0 -109
3092 0 -111
3093 0 -115
3094 0 -120
3095 0 -123
3096 0 -126
3097 0 -130
3098 0 -131
3099 0 -132
3100 0 -133
3101 0 -130
3102 0 -129
3103 0 -128
3104 0 -122
3105 0 -119
3106 0 -116
3107 0 -110
3108 0 -107
3109 0 -105
3110 0 -100
3111 0 -99
3112 0 -99
3113 0 -97
3114 0 -100
3115 0 -102
3116 0 -103
3117 0 -109
3118 0 -112
3119 0 -114
3120 0 -120
3121 0 -124
3122 0 -125
3123 0 -130
3124 0 -132
3125 0 -131
3126 0 -133
3127 0 -131
3128 0 -128
3129 0 -128
3130 0 -123
3131 0 -118
3132 0 -116
3133 0 -111
3134 0 -106
3135 0 -105
3136 0 -101
3137 0 -98
3138 0 -99
3139 0 -98
3140 0 -99
3141 0 -102
3142 0 -104
3143 0 -108
3144 0 -112
3145 0 -115
3146 0 -119
3147 0 -124
3148 0 -126
3149 0 -129
3150 0 -132
3151 0 -132
3152 0 -132
3153 0 -131
3154 0 -129
3155 0 -127
3156 0 -123
3157 0 -119
3158 0 -115
3159 0 -111
3160 0 -107
3161 0 -104
3162 0 -101
3163 0 -99
3164 0 -98
3165 0 -98
